"No.","Time","Source","Destination","Protocol","Length","Info"
"186","2.294233","192.167.7.43","192.232.16.79","TCP","54","56616  >  443 [ACK] Seq=1723 Ack=188341 Win=23788 Len=0"
"187","2.294240","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=188341 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"188","2.294245","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=189801 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"189","2.294248","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [PSH, ACK] Seq=191261 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"190","2.294287","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=192721 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"191","2.294297","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=194181 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"192","2.294301","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=195641 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"193","2.294303","192.232.16.79","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"194","2.294306","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=198561 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"195","2.294309","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=200021 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"196","2.294312","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=201481 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"197","2.294316","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=202941 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"198","2.294348","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=204401 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"199","2.294352","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=205861 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"200","2.294356","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=207321 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"201","2.294358","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=208781 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"202","2.294361","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=210241 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"203","2.294364","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=211701 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"204","2.294422","192.232.16.79","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"205","2.294427","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=214621 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"206","2.294431","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=216081 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"207","2.294434","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=217541 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"208","2.294442","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=219001 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"209","2.294445","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=220461 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"210","2.294449","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=221921 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"211","2.294452","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=223381 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"212","2.294455","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=224841 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"213","2.294458","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=226301 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"214","2.294474","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=227761 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"215","2.294477","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=229221 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"216","2.294481","192.232.16.79","192.167.7.43","TCP","245","443  >  56616 [PSH, ACK] Seq=230681 Ack=1723 Win=413 Len=191 [TCP segment of a reassembled PDU]"
"217","2.294501","192.232.16.79","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"218","2.294505","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=232332 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"219","2.294527","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=233792 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"220","2.294531","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=235252 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"221","2.294537","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=236712 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"222","2.294626","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=238172 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"223","2.294633","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=239632 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"224","2.294637","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=241092 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"225","2.294645","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=242552 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"226","2.294648","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=244012 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"227","2.294651","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=245472 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"228","2.294654","192.232.16.79","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"229","2.294658","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=248392 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"230","2.294661","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=249852 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"231","2.294664","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=251312 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"232","2.294669","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=252772 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"233","2.294672","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=254232 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"234","2.294674","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=255692 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"235","2.294677","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=257152 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"236","2.294680","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=258612 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"237","2.294683","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=260072 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"238","2.294687","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=261532 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"239","2.294689","192.232.16.79","192.167.7.43","TLSv1.2","790","Application Data"
"240","2.294692","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=263728 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"241","2.294735","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=265188 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"242","2.294745","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=266648 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"243","2.294749","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=268108 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"244","2.294752","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=269568 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"245","2.294756","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=271028 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"246","2.294759","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=272488 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"247","2.294763","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=273948 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"248","2.294766","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=275408 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"249","2.294770","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=276868 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"250","2.294773","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=278328 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"251","2.294777","192.232.16.79","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"252","2.294780","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=281248 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"253","2.294783","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=282708 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"254","2.294787","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=284168 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"255","2.294973","192.167.7.43","192.232.16.79","TCP","54","56616  >  443 [ACK] Seq=1723 Ack=285628 Win=23210 Len=0"
"256","2.295188","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=285628 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"257","2.295194","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=287088 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"258","2.295198","192.167.7.43","192.232.16.79","TCP","54","56616  >  443 [ACK] Seq=1723 Ack=288548 Win=23754 Len=0"
"259","2.295208","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=288548 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"260","2.295212","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=290008 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"261","2.295218","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=291468 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"262","2.295222","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=292928 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"263","2.295242","192.167.7.43","192.232.16.79","TCP","54","56616  >  443 [ACK] Seq=1723 Ack=294388 Win=23720 Len=0"
"264","2.295379","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=294388 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"265","2.295383","192.232.16.79","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"266","2.295386","192.167.7.43","192.232.16.79","TCP","54","56616  >  443 [ACK] Seq=1723 Ack=297308 Win=24185 Len=0"
"267","2.295397","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=297308 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"268","2.295401","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=298768 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"269","2.295405","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=300228 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"270","2.295409","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=301688 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"271","2.295413","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=303148 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"272","2.295417","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=304608 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"273","2.295421","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=306068 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"274","2.295425","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=307528 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"275","2.295428","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=308988 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"276","2.295432","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=310448 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"277","2.295435","192.232.16.79","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"278","2.295439","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=313368 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"279","2.295442","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=314828 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"280","2.295449","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=316288 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"281","2.295452","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=317748 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"282","2.295455","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=319208 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"283","2.295458","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=320668 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"284","2.295461","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=322128 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"285","2.295464","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=323588 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"286","2.295466","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=325048 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"287","2.295469","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [PSH, ACK] Seq=326508 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"288","2.295472","192.232.16.79","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"289","2.295475","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=329428 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"290","2.295478","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=330888 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"291","2.295481","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=332348 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"292","2.295484","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=333808 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"293","2.295487","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=335268 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"294","2.295489","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=336728 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"295","2.295492","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=338188 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"296","2.295494","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=339648 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"297","2.295499","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=341108 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"298","2.295503","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=342568 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"299","2.295506","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=344028 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"300","2.295509","192.232.16.79","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"301","2.295512","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=346948 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"302","2.295514","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=348408 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"303","2.295517","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=349868 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"304","2.295520","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=351328 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"305","2.295522","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=352788 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"306","2.295526","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=354248 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"307","2.295529","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=355708 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"308","2.295532","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=357168 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"309","2.295535","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=358628 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"310","2.295537","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=360088 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"311","2.295540","192.232.16.79","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"312","2.295542","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=363008 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"313","2.295545","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=364468 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"314","2.295551","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=365928 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"315","2.295553","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=367388 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"316","2.295556","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=368848 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
"317","2.295559","192.232.16.79","192.167.7.43","TCP","1514","443  >  56616 [ACK] Seq=370308 Ack=1723 Win=413 Len=1460 [TCP segment of a reassembled PDU]"
