"No.","Time","Source","Destination","Protocol","Length","Info"
"149","6.056528","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=58543 Win=2068 Len=0"
"150","6.056801","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=58543 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 151]"
"151","6.056801","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.2","1294","Application Data"
"152","6.056870","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=60983 Win=2072 Len=0"
"153","6.058631","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=60983 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 161]"
"154","6.058631","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=62203 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 161]"
"155","6.058631","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=63423 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 161]"
"156","6.058631","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=64643 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 161]"
"157","6.058631","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=65863 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 161]"
"158","6.058631","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=67083 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 161]"
"159","6.058631","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=68303 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 161]"
"160","6.058631","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=69523 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 161]"
"161","6.058631","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.2","1294","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"162","6.058862","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=71963 Win=2072 Len=0"
"163","6.063418","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=71963 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 182]"
"164","6.063523","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=73183 Win=2068 Len=0"
"165","6.063808","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=73183 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 182]"
"166","6.063808","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=74403 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 182]"
"167","6.063937","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=75623 Win=2072 Len=0"
"168","6.069412","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=75623 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 182]"
"169","6.069412","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=76843 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 182]"
"170","6.069522","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=78063 Win=2072 Len=0"
"171","6.069783","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=78063 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 182]"
"172","6.069783","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=79283 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 182]"
"173","6.069854","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=80503 Win=2072 Len=0"
"174","6.070065","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=80503 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 182]"
"175","6.074530","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=81723 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 182]"
"176","6.074627","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=82943 Win=2072 Len=0"
"177","6.074868","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=82943 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 182]"
"178","6.075325","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=84163 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 182]"
"179","6.075399","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=85383 Win=2072 Len=0"
"180","6.080507","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=85383 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 182]"
"181","6.080645","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2600:1f10:4ce4:4a01:20cc:426e:3159:71a9","TCP","75","36293  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=1"
"182","6.081144","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.2","1294","Application Data"
"183","6.081144","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=87823 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 204]"
"184","6.081144","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=89043 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 204]"
"185","6.081279","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=90263 Win=2072 Len=0"
"186","6.082177","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=90263 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 204]"
"187","6.082177","185.84.60.23","10.122.1.223","TLSv1.2","93","Application Data"
"188","6.082177","185.84.60.23","10.122.1.223","TLSv1.2","78","Application Data"
"189","6.082177","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=91483 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 204]"
"190","6.082177","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=92703 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 204]"
"191","6.082177","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=93923 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 204]"
"192","6.082321","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=95143 Win=2072 Len=0"
"193","6.082645","10.122.1.223","185.84.60.23","TCP","54","35371  >  443 [ACK] Seq=1 Ack=65 Win=257 Len=0"
"194","6.083017","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=95143 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 204]"
"195","6.083017","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=96363 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 204]"
"196","6.083091","10.122.1.223","185.84.60.23","TCP","54","35371  >  443 [FIN, ACK] Seq=1 Ack=65 Win=257 Len=0"
"197","6.083104","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=97583 Win=2072 Len=0"
"198","6.086794","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=97583 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 204]"
"199","6.087308","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=98803 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 204]"
"200","6.087308","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=100023 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 204]"
"201","6.087436","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=101243 Win=2072 Len=0"
"202","6.088141","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=101243 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 204]"
"203","6.088141","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=102463 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 204]"
"204","6.088141","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.2","1294","Application Data"
"205","6.088141","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=104903 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 222]"
"206","6.088299","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=106123 Win=2072 Len=0"
"207","6.088766","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=106123 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 222]"
"208","6.088766","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=107343 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 222]"
"209","6.088766","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=108563 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 222]"
"210","6.088766","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=109783 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 222]"
"211","6.088909","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=111003 Win=2072 Len=0"
"212","6.093571","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=111003 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 222]"
"213","6.093571","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=112223 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 222]"
"214","6.093728","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=113443 Win=2072 Len=0"
"215","6.094015","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=113443 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 222]"
"216","6.094015","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=114663 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 222]"
"217","6.094134","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=115883 Win=2072 Len=0"
"218","6.098539","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=115883 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 222]"
"219","6.098672","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=117103 Win=2068 Len=0"
"220","6.098899","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=117103 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 222]"
"221","6.099252","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=118323 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 222]"
"222","6.099252","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.2","1294","Application Data"
"223","6.099347","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=120763 Win=2072 Len=0"
"224","6.105984","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=120763 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 243]"
"225","6.105984","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=121983 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 243]"
"226","6.106104","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=123203 Win=2072 Len=0"
"227","6.106383","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=123203 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 243]"
"228","6.106383","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=124423 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 243]"
"229","6.106454","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=125643 Win=2072 Len=0"
"230","6.106723","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=125643 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 243]"
"231","6.106723","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=126863 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 243]"
"232","6.106849","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=128083 Win=2072 Len=0"
"233","6.107060","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=128083 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 243]"
"234","6.107123","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=129303 Win=2068 Len=0"
"235","6.107506","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=129303 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 243]"
"236","6.107506","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=130523 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 243]"
"237","6.107634","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=131743 Win=2072 Len=0"
"238","6.116415","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=131743 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 243]"
"239","6.116637","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=132963 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 243]"
"240","6.116714","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=134183 Win=2072 Len=0"
"241","6.123141","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=134183 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 243]"
"242","6.123633","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=135403 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 243]"
"243","6.123633","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.2","1294","Application Data"
"244","6.123750","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=137843 Win=2072 Len=0"
"245","6.128925","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=137843 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 261]"
"246","6.129060","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=139063 Win=2068 Len=0"
"247","6.129319","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=139063 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 261]"
"248","6.129319","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=140283 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 261]"
"249","6.129402","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=141503 Win=2072 Len=0"
"250","6.129898","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=141503 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 261]"
"251","6.129898","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=142723 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 261]"
"252","6.129898","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=143943 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 261]"
"253","6.130012","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=145163 Win=2072 Len=0"
"254","6.130423","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=145163 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 261]"
"255","6.130423","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=146383 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 261]"
"256","6.130423","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=147603 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 261]"
"257","6.130518","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=148823 Win=2072 Len=0"
"258","6.131190","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=148823 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 261]"
"259","6.131190","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=150043 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 261]"
"260","6.131190","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","[TCP Previous segment not captured] 443  >  36195 [ACK] Seq=152483 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 261]"
"261","6.131190","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","[TCP Out-Of-Order] 443  >  36195 [ACK] Seq=151263 Ack=12502 Win=774 Len=1220"
"262","6.131325","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","86","36195  >  443 [ACK] Seq=12502 Ack=151263 Win=2072 Len=0 SLE=152483 SRE=153703"
"263","6.131540","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=153703 Win=2072 Len=0"
"264","6.132264","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=153703 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 281]"
"265","6.132264","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=154923 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 281]"
"266","6.132264","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=156143 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 281]"
"267","6.132264","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=157363 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 281]"
"268","6.132413","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=158583 Win=2072 Len=0"
"269","6.134228","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=158583 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 281]"
"270","6.134420","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=159803 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 281]"
"271","6.134497","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=161023 Win=2072 Len=0"
"272","6.134879","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=161023 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 281]"
"273","6.134879","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=162243 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 281]"
"274","6.135000","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=163463 Win=2072 Len=0"
"275","6.135707","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=163463 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 281]"
"276","6.136120","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=164683 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 281]"
"277","6.136120","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=165903 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 281]"
"278","6.136214","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=12502 Ack=167123 Win=2072 Len=0"
"279","6.140069","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=167123 Ack=12502 Win=774 Len=1220 [TCP PDU reassembled in 281]"
